performance_metric_2,unit_serial_number,process_end_date
0.08819999999999999,Unit_1258,2022-01-14 15:50
0.063,Unit_376,2022-02-28 13:21
0.126,Unit_1259,2022-03-03 18:32
0.1092,Unit_377,2022-03-03 15:48
0.05039999999999999,Unit_1260,2022-03-03 17:08
0.0798,Unit_1261,2022-03-03 21:06
0.1344,Unit_1262,2022-03-05 3:49
0.1344,Unit_1263,2022-03-05 2:53
0.0924,Unit_1264,2022-03-07 19:52
0.05039999999999999,Unit_1265,2022-03-07 18:02
0.0756,Unit_1266,2022-03-07 20:08
0.0462,Unit_699,2022-03-07 21:46
0.0546,Unit_1267,2022-03-08 3:52
0.0462,Unit_1268,2022-03-08 3:35
0.042,Unit_1269,2022-03-08 2:49
0.05039999999999999,Unit_1270,2022-03-08 1:35
0.0546,Unit_1271,2022-03-08 1:41
0.063,Unit_1272,2022-03-08 4:15
0.0672,Unit_1273,2022-03-08 5:10
0.05039999999999999,Unit_1274,2022-03-08 6:55
0.058800000000000005,Unit_1275,2022-03-08 8:08
0.0672,Unit_1276,2022-03-08 8:20
0.0798,Unit_1277,2022-03-08 11:33
0.0462,Unit_1278,2022-03-08 11:21
0.1596,Unit_18,2022-03-08 12:54
0.063,Unit_701,2022-01-16 15:54
0.1092,Unit_702,2022-01-16 15:56
0.0924,Unit_1279,2022-03-08 7:40
0.058800000000000005,Unit_20,2022-03-08 22:14
0.05039999999999999,Unit_1280,2022-05-03 2:29
0.0672,Unit_1282,2022-05-03 3:01
0.084,Unit_703,2022-04-20 12:14
0.0798,Unit_1283,2022-04-20 11:39
0.0336,Unit_1284,2022-04-20 12:20
0.126,Unit_1285,2022-04-20 13:03
0.0966,Unit_1286,2022-04-21 4:27
0.0462,Unit_1287,2022-04-21 4:38
0.0924,Unit_1289,2022-04-21 7:21
0.058800000000000005,Unit_1290,2022-04-21 6:59
0.042,Unit_1291,2022-04-22 2:46
0.0462,Unit_1292,2022-04-22 12:38
0.063,Unit_1294,2022-04-29 17:29
0.1092,Unit_1295,2022-04-30 1:01
0.0756,Unit_1296,2022-05-02 13:25
0.058800000000000005,Unit_1298,2022-05-02 19:18
0.0714,Unit_1299,2022-05-02 17:20
0.12179999999999999,Unit_1301,2022-05-02 16:01
0.0714,Unit_1304,2022-05-03 8:25
0.05039999999999999,Unit_1305,2022-05-03 7:25
0.058800000000000005,Unit_1309,2022-05-03 20:59
0.058800000000000005,Unit_1312,2022-05-04 18:56
0.1386,Unit_1313,2022-03-08 11:01
0.0714,Unit_1314,2022-05-05 6:35
0.063,Unit_708,2022-05-05 21:01
0.05039999999999999,Unit_709,2022-04-20 14:39
0.042,Unit_710,2022-04-20 16:33
0.0966,Unit_1315,2022-04-20 21:45
0.0672,Unit_711,2022-04-20 22:30
0.063,Unit_1316,2022-04-20 23:56
0.0714,Unit_712,2022-04-20 22:57
0.058800000000000005,Unit_1317,2022-04-20 23:49
0.0756,Unit_1318,2022-04-21 1:25
0.168,Unit_1319,2022-04-21 1:26
0.105,Unit_1320,2022-04-21 1:57
0.058800000000000005,Unit_1321,2022-04-21 1:28
0.0924,Unit_1322,2022-04-21 2:54
0.0966,Unit_1323,2022-04-21 1:50
0.042,Unit_1324,2022-04-21 3:35
0.0924,Unit_1325,2022-04-21 2:20
0.042,Unit_713,2022-04-21 3:26
0.058800000000000005,Unit_714,2022-05-11 7:10
0.0756,Unit_715,2022-05-11 11:41
0.063,Unit_1327,2022-05-12 9:55
0.0756,Unit_718,2022-01-27 6:38
0.0798,Unit_719,2022-02-10 20:42
0.1386,Unit_720,2022-02-10 22:04
0.1134,Unit_722,2022-01-10 21:16
0.1134,Unit_723,2022-01-14 3:32
0.0462,Unit_725,2022-01-14 12:22
0.0546,Unit_726,2022-01-15 0:42
0.11760000000000001,Unit_727,2022-01-17 8:35
0.0966,Unit_728,2022-01-17 7:52
0.0462,Unit_729,2022-01-17 8:29
0.0462,Unit_730,2022-01-17 19:51
0.0756,Unit_1331,2022-01-17 23:51
0.0924,Unit_732,2022-01-17 19:04
0.0924,Unit_733,2022-01-18 0:23
0.084,Unit_1332,2022-01-18 0:49
0.168,Unit_734,2022-01-18 4:36
0.0546,Unit_735,2022-01-18 9:11
0.15539999999999998,Unit_736,2022-01-18 11:40
0.0756,Unit_737,2022-01-18 20:49
0.0798,Unit_738,2022-01-19 0:22
0.08819999999999999,Unit_739,2022-01-19 4:13
0.0756,Unit_1333,2022-01-19 8:09
0.063,Unit_740,2022-01-20 3:10
0.084,Unit_741,2022-01-20 4:54
0.0966,Unit_742,2022-01-20 4:13
0.0798,Unit_1334,2022-01-20 13:35
0.084,Unit_743,2022-01-20 12:27
0.0672,Unit_744,2022-01-20 12:27
0.0924,Unit_745,2022-01-20 20:33
0.1344,Unit_746,2022-01-20 20:50
0.0798,Unit_747,2022-01-20 19:56
0.1512,Unit_748,2022-01-20 22:28
0.05039999999999999,Unit_750,2022-02-02 0:52
0.058800000000000005,Unit_751,2022-02-02 3:35
0.0924,Unit_752,2022-02-02 1:13
0.042,Unit_753,2022-02-02 4:53
0.0714,Unit_754,2022-02-08 3:43
0.0546,Unit_755,2022-02-18 4:25
0.10079999999999999,Unit_756,2022-02-18 10:08
0.0714,Unit_757,2022-02-18 5:23
0.058800000000000005,Unit_1335,2022-02-18 10:13
0.05039999999999999,Unit_758,2022-02-18 11:01
0.0462,Unit_759,2022-02-18 20:58
0.05039999999999999,Unit_760,2022-02-18 21:02
0.1596,Unit_1336,2022-02-19 0:50
0.05039999999999999,Unit_761,2022-02-19 13:56
0.08819999999999999,Unit_762,2022-02-21 0:41
0.042,Unit_763,2022-02-21 3:01
0.1092,Unit_764,2022-02-21 13:06
0.08819999999999999,Unit_1337,2022-02-26 15:10
0.0924,Unit_1338,2022-02-26 14:45
0.0462,Unit_1339,2022-02-27 10:54
0.0462,Unit_1340,2022-02-27 9:59
0.0546,Unit_1341,2022-02-27 10:42
0.0798,Unit_21,2022-03-08 17:34
0.042,Unit_765,2022-04-20 14:50
0.10079999999999999,Unit_1342,2022-04-21 8:24
